"group_code","sample_set","batch","replicate","sample_id","container_type","eem_present","raman_present","hplc_present","matching_measurements","eem_file","raman_file","hplc_status"
"EG","Pavlovagyrans","1","7","F2","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_F2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_007_F2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","F3","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_F3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_007_F3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","F4","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_F4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_007_F4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","F5","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_F5.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","F6","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_F6.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","F7","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_F7.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","F8","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_F8.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","F9","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_F9.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G10","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G10.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G11","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G11.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G2","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G2.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G3","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G3.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G4","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G4.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G5","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G5.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G6","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G6.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G7","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G7.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G8","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G8.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","7","G9","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_007_G9.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B10","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B10.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B11","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B11.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B2","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B2.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B3","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B3.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B4","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B4.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B5","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B5.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B6","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B6.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B7","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B7.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B8","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B8.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","B9","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_B9.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C10","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C10.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C11","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C11.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C2","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C2.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C3","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C3.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C4","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C4.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C5","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C5.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C6","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C6.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C7","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C7.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C8","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C8.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","C9","Plate","True","False","False","EEM only","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_C9.csv","","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D10","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D10.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D10.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D11","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D11.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D11.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D2","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D3","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D4","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D5","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D6","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D7","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D8","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","D9","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_D9.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_D9.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E10","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E10.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E10.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E11","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E11.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E11.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E2","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E3","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E4","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E5","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E6","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E7","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E8","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","E9","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_E9.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_E9.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","F10","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_F10.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_F10.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","F11","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_F11.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_F11.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","1","8","F2","Plate","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_008_F2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\Raman\Raman_EG_Pavlovagyrans_raw_001_008_F2.CSV","reference workbook missing from local extraction"
